Pressure, Turbidity, PH, Temperature, Salinity
2.54,3.22,0.02,0.59,2.32,35387,200.00
2.52,3.22,0.02,0.67,1.77,35462,-478.58
2.53,3.22,0.02,0.73,1.36,35561,-201.81
2.54,3.22,0.02,0.77,1.26,35662,19.61
2.53,3.22,0.02,0.81,1.25,35761,-35.74
2.55,3.22,0.02,0.84,1.25,35862,-35.74
2.52,3.22,0.02,0.86,1.31,35961,-257.16
2.54,3.22,0.02,0.88,1.31,36062,296.39
2.53,3.22,0.02,0.90,1.29,36161,-146.45
2.55,3.22,0.02,0.90,1.25,36262,-35.74
2.53,3.22,0.02,0.92,1.32,36361,-367.87
2.53,3.22,0.02,0.93,1.26,36462,-201.81
2.53,3.22,0.02,0.93,1.26,36561,-146.45
2.53,3.22,0.02,0.94,1.26,36662,-35.74
2.53,3.22,0.02,0.94,1.27,36761,-35.74
2.54,3.22,0.02,0.95,1.31,36862,-201.81
2.55,3.22,0.02,0.95,1.27,36961,19.61
2.52,3.22,0.02,0.95,1.26,37062,-35.74
2.52,3.22,0.02,0.95,1.27,37161,19.61
2.54,3.22,0.02,0.95,1.28,37262,-35.74
2.54,3.22,0.02,0.95,1.29,37361,-91.10
2.53,3.22,0.02,0.95,1.27,37462,19.61
2.53,3.22,0.02,0.96,1.33,37562,-423.22
2.53,3.22,0.02,0.95,1.25,37662,-146.45
2.53,3.22,0.02,0.96,1.31,37761,-312.51
2.54,3.22,0.02,0.96,1.27,37862,19.61
2.53,3.22,0.03,0.96,1.33,37961,-423.22
2.52,3.22,0.02,0.96,1.29,38062,-257.16
2.54,3.22,0.02,0.96,1.26,38161,-201.81
2.54,3.22,0.02,0.96,1.26,38262,-35.74
2.54,3.22,0.02,0.96,1.30,38361,-146.45
2.53,3.22,0.02,0.96,1.31,38462,-367.87
2.54,3.22,0.02,0.95,1.25,38567,-146.45
2.54,3.22,0.02,0.96,1.31,38662,-423.22
2.52,3.22,0.02,0.96,1.27,38761,-146.45
2.54,3.22,0.02,0.96,1.26,38862,-35.74
2.53,3.22,0.02,0.96,1.31,38961,-201.81
2.54,3.22,0.02,0.96,1.30,39062,-312.51
2.53,3.22,0.02,0.96,1.27,39161,-312.51
2.55,3.22,0.02,0.96,1.29,39262,130.32
2.54,3.22,0.02,0.96,1.33,39361,-478.58
2.52,3.22,0.03,0.95,1.25,39462,-35.74
2.53,3.22,0.02,0.96,1.32,39561,-533.93
2.53,3.22,0.02,0.96,1.28,39662,-312.51
2.54,3.22,0.02,0.96,1.27,39761,130.32
2.52,3.22,0.02,0.96,1.26,39862,74.97
2.53,3.22,0.02,0.96,1.29,39961,-146.45
2.54,3.22,0.02,0.96,1.30,40062,-312.51
2.52,3.22,0.02,0.95,1.25,40161,-146.45
2.54,3.22,0.02,0.95,1.26,40262,-35.74
2.54,3.22,0.02,0.96,1.29,40361,-146.45
2.54,3.22,0.02,0.96,1.27,40462,-91.10
2.55,3.22,0.02,0.96,1.31,40561,-201.81
2.55,3.22,0.02,0.96,1.30,40662,130.32
2.53,3.22,0.02,0.96,1.29,40761,185.68
2.53,3.22,0.02,0.95,1.26,40862,-35.74
2.54,3.22,0.02,0.96,1.33,40961,-312.51
2.54,3.22,0.02,0.96,1.25,41062,-201.81
2.54,3.22,0.02,0.96,1.27,41161,-201.81
2.52,3.22,0.02,0.96,1.27,41262,-201.81
2.54,3.22,0.02,0.96,1.26,41361,-35.74
2.54,3.22,0.02,0.96,1.32,41462,-367.87
2.54,3.22,0.02,0.96,1.32,41561,185.68
2.52,3.22,0.02,0.96,1.31,41662,-201.81
2.54,3.22,0.02,0.95,1.25,41767,-201.81
2.52,3.22,0.02,0.95,1.26,41862,-146.45
2.52,3.22,0.02,0.96,1.31,41961,-312.51
2.52,3.22,0.02,0.96,1.27,42062,-367.87
2.53,3.22,0.02,0.96,1.27,42161,-312.51
2.53,3.22,0.02,0.96,1.27,42262,-312.51
2.52,3.22,0.02,0.96,1.28,42361,-589.29
2.52,3.22,0.02,0.96,1.27,42462,-478.58
2.50,3.22,0.02,0.96,1.27,42561,-423.22
2.53,3.22,0.02,0.96,1.27,42662,-367.87
2.53,3.22,0.02,0.96,1.27,42761,-257.16
0.10,3.22,0.02,0.94,1.25,42862,-367.87
2.52,3.22,0.02,0.94,1.27,42977,-1973.16
2.51,3.22,0.02,0.95,1.27,43062,-367.87
2.53,3.22,0.02,0.95,1.27,43161,-589.29
2.54,3.22,0.02,0.95,1.26,43262,-367.87
2.51,3.22,0.02,0.95,1.27,43361,-312.51
2.53,3.22,0.02,0.95,1.27,43462,-367.87
2.54,3.22,0.02,0.95,1.25,43561,-146.45
2.54,3.22,0.02,0.95,1.30,43662,-257.16
2.53,3.22,0.02,0.95,1.27,43761,-257.16
2.54,3.22,0.02,0.96,1.27,43862,-423.22
2.52,3.22,0.02,0.96,1.26,43961,-201.81
2.52,3.22,0.02,0.96,1.28,44062,-312.51
2.51,3.22,0.02,0.95,1.26,44161,74.97
2.49,3.22,0.02,0.95,1.28,44262,-201.81
2.54,3.22,0.02,0.96,1.28,44361,130.32
2.54,3.22,0.02,0.96,1.33,44462,-257.16
2.52,3.22,0.02,0.95,1.25,44561,-91.10
2.52,3.22,0.02,0.96,1.30,44662,-257.16
2.53,3.22,0.02,0.96,1.27,44761,-257.16
2.53,3.22,0.02,0.95,1.26,44862,-146.45
2.54,3.22,0.02,0.95,1.26,44967,-146.45
2.53,3.22,0.02,0.95,1.25,45070,-257.16
2.53,3.22,0.02,0.96,1.26,45161,-201.81
2.55,3.22,0.02,0.96,1.28,45262,-257.16
2.54,3.22,0.02,0.95,1.25,45361,-91.10
2.52,3.22,0.02,0.95,1.27,45462,19.61
2.54,3.22,0.02,0.96,1.26,45561,19.61
2.54,3.22,0.02,0.96,1.27,45662,-91.10
2.54,3.22,0.02,0.96,1.30,45761,130.32
2.53,3.22,0.02,0.95,1.27,45862,-91.10
2.53,3.22,0.02,0.95,1.26,45961,-35.74
2.54,3.22,0.02,0.95,1.27,46062,19.61
2.54,3.22,0.02,0.95,1.30,46161,-201.81
2.54,3.22,0.02,0.95,1.28,46262,-257.16
2.53,3.22,0.02,0.95,1.27,46361,-367.87
2.53,3.22,0.02,0.95,1.25,46462,-91.10
2.53,3.22,0.02,0.95,1.26,46561,-91.10
2.53,3.22,0.02,0.96,1.30,46662,-312.51
2.55,3.22,0.02,0.95,1.26,46761,-146.45
2.55,3.22,0.02,0.95,1.28,46862,-312.51
2.55,3.22,0.02,0.95,1.26,46961,-35.74
2.54,3.22,0.02,0.95,1.27,47062,-146.45
2.54,3.22,0.02,0.95,1.24,47169,-91.10
2.54,3.22,0.02,0.95,1.27,47262,-35.74
2.53,3.22,0.02,0.96,1.29,47361,74.97
2.53,3.22,0.02,0.95,1.26,47462,74.97
2.52,3.22,0.02,0.95,1.26,47561,-35.74
2.52,3.22,0.02,0.95,1.31,47662,-478.58
2.48,3.22,0.02,0.95,1.25,47761,-91.10
2.50,3.22,0.02,0.95,1.30,47862,-423.22
2.50,3.22,0.02,0.95,1.27,47961,-589.29
2.51,3.22,0.02,0.95,1.26,48062,-755.35
2.51,3.22,0.02,0.95,1.25,48167,-478.58
2.51,3.22,0.02,0.95,1.27,48262,-367.87
2.53,3.22,0.02,0.95,1.26,48361,-755.35
2.51,3.22,0.02,0.95,1.26,48462,-700.00
2.51,3.22,0.02,0.95,1.26,48561,-589.29
2.51,3.22,0.02,0.95,1.26,48662,-478.58
2.53,3.22,0.02,0.95,1.26,48761,-533.93
2.50,3.22,0.02,0.95,1.26,48862,-755.35
2.50,3.22,0.02,0.95,1.26,48961,-976.77
2.51,3.22,0.02,0.95,1.26,49062,-478.58
2.51,3.22,0.02,0.95,1.27,49161,-367.87
2.51,3.22,0.02,0.95,1.26,49262,-478.58
2.53,3.22,0.02,0.95,1.27,49361,-478.58
2.52,3.22,0.02,0.95,1.26,49462,-312.51
2.48,3.22,0.02,0.95,1.26,49561,-423.22
2.50,3.22,0.02,0.95,1.26,49662,-976.77
2.49,3.22,0.02,0.95,1.27,49761,-755.35
2.48,3.22,0.02,0.95,1.26,49862,-644.64
2.50,3.22,0.02,0.95,1.26,49961,-589.29
2.51,3.22,0.02,0.95,1.26,50062,-700.00
2.50,3.22,0.02,0.95,1.26,50161,-644.64
2.50,3.22,0.02,0.95,1.26,50262,-755.35
2.49,3.22,0.02,0.95,1.26,50361,-589.29
2.51,3.22,0.02,0.95,1.26,50462,-533.93
