Pressure, Turbidity, PH, Temperature, Salinity
3.30,3.22,0.02,0.58,0.88,37506,100.00
3.30,3.22,0.02,0.66,1.15,37584,12928.00
3.30,3.22,0.02,0.71,1.18,37683,12928.00
3.30,3.22,0.02,0.75,1.19,37784,12928.00
3.30,3.22,0.02,0.78,1.20,37883,12928.00
3.30,3.22,0.02,0.80,1.19,37984,12928.00
3.30,3.22,0.02,0.81,1.20,38083,12928.00
3.30,3.22,0.02,0.82,1.20,38184,12928.00
3.30,3.22,0.02,0.83,1.20,38283,12928.00
3.30,3.22,0.02,0.84,1.20,38384,12928.00
0.00,3.22,0.02,0.81,1.18,38483,12928.00
3.30,3.22,0.02,0.83,1.20,38584,-40932.26
3.30,3.22,0.02,0.84,1.20,38683,12928.00
3.30,3.22,0.02,0.85,1.20,38784,12928.00
3.30,3.22,0.02,0.85,1.20,38883,12928.00
3.30,3.22,0.02,0.86,1.20,38984,12928.00
3.30,3.22,0.02,0.86,1.20,39083,12928.00
3.30,3.22,0.02,0.86,1.21,39184,12928.00
3.30,3.22,0.02,0.87,1.20,39283,12928.00
3.30,3.22,0.02,0.87,1.20,39385,12928.00
3.30,3.22,0.02,0.87,1.21,39483,12928.00
3.30,3.22,0.02,0.87,1.20,39584,12928.00
3.30,3.22,0.02,0.87,1.21,39683,12928.00
3.30,3.22,0.02,0.87,1.20,39784,12928.00
3.30,3.22,0.02,0.88,1.21,39883,12928.00
3.30,3.22,0.02,0.88,1.20,39984,12928.00
3.30,3.22,0.02,0.88,1.22,40083,12928.00
3.30,3.22,0.02,0.88,1.22,40184,12928.00
3.30,3.22,0.02,0.88,1.22,40283,12928.00
3.30,3.22,0.02,0.88,1.21,40384,12928.00
3.30,3.22,0.02,0.88,1.22,40483,12928.00
3.30,3.22,0.02,0.88,1.22,40584,12928.00
3.30,3.22,0.02,0.88,1.19,40689,12928.00
3.30,3.22,0.02,0.88,1.21,40784,12928.00
3.30,3.22,0.02,0.88,1.22,40883,12928.00
3.30,3.22,0.02,0.88,1.20,40984,12928.00
3.30,3.22,0.02,0.88,1.22,41083,12928.00
3.30,3.22,0.02,0.88,1.21,41184,12928.00
3.30,3.22,0.02,0.88,1.22,41283,12928.00
3.30,3.22,0.02,0.88,1.20,41384,12928.00
3.30,3.22,0.02,0.88,1.21,41483,12928.00
3.30,3.22,0.02,0.88,1.21,41584,12928.00
3.30,3.22,0.02,0.88,1.22,41683,12928.00
3.30,3.22,0.02,0.88,1.20,41784,12928.00
3.30,3.22,0.02,0.89,1.21,41883,12928.00
3.30,3.22,0.02,0.89,1.20,41984,12928.00
3.30,3.22,0.02,0.89,1.22,42083,12928.00
3.30,3.22,0.02,0.89,1.22,42184,12928.00
3.30,3.22,0.02,0.89,1.22,42283,12928.00
3.30,3.22,0.02,0.89,1.22,42384,12928.00
3.30,3.22,0.02,0.89,1.23,42483,12928.00
3.30,3.22,0.02,0.89,1.22,42584,12928.00
3.30,3.22,0.02,0.89,1.22,42683,12928.00
3.30,3.22,0.02,0.89,1.21,42784,12928.00
3.30,3.22,0.02,0.89,1.22,42883,12928.00
3.30,3.22,0.02,0.89,1.22,42984,12928.00
3.30,3.22,0.02,0.89,1.23,43083,12928.00
3.30,3.22,0.02,0.89,1.22,43184,12928.00
3.30,3.22,0.02,0.89,1.23,43283,12928.00
3.30,3.22,0.02,0.89,1.22,43384,12928.00
3.30,3.22,0.02,0.89,1.23,43483,12928.00
3.30,3.22,0.02,0.89,1.22,43584,12928.00
3.30,3.22,0.02,0.89,1.23,43683,12928.00
3.30,3.22,0.02,0.89,1.22,43792,12928.00
3.30,3.22,0.02,0.89,1.20,43889,12928.00
3.30,3.22,0.02,0.89,1.23,43984,12928.00
3.30,3.22,0.02,0.89,1.22,44083,12928.00
3.30,3.22,0.02,0.89,1.22,44184,12928.00
3.30,3.22,0.02,0.90,1.23,44283,12928.00
3.30,3.22,0.02,0.89,1.22,44384,12928.00
3.30,3.22,0.02,0.90,1.23,44483,12928.00
3.30,3.22,0.02,0.89,1.23,44584,12928.00
3.30,3.22,0.02,0.90,1.22,44683,12928.00
3.30,3.22,0.02,0.90,1.22,44784,12928.00
3.30,3.22,0.02,0.90,1.22,44883,12928.00
3.30,3.22,0.02,0.90,1.23,44984,12928.00
3.30,3.22,0.02,0.90,1.23,45083,12928.00
3.30,3.22,0.02,0.90,1.23,45184,12928.00
3.30,3.22,0.02,0.90,1.22,45283,12928.00
3.30,3.22,0.02,0.90,1.22,45384,12928.00
3.30,3.22,0.02,0.90,1.22,45483,12928.00
3.30,3.22,0.02,0.90,1.23,45584,12928.00
3.30,3.22,0.02,0.90,1.23,45683,12928.00
3.30,3.22,0.02,0.90,1.22,45784,12928.00
3.30,3.22,0.02,0.90,1.23,45883,12928.00
3.30,3.22,0.02,0.90,1.23,45984,12928.00
3.30,3.22,0.02,0.90,1.22,46083,12928.00
3.30,3.22,0.02,0.90,1.22,46184,12928.00
3.30,3.22,0.02,0.90,1.23,46283,12928.00
3.30,3.22,0.02,0.90,1.23,46384,12928.00
3.30,3.22,0.02,0.90,1.23,46483,12928.00
3.30,3.22,0.02,0.90,1.23,46584,12928.00
3.30,3.22,0.02,0.91,1.23,46683,12928.00
3.30,3.22,0.02,0.90,1.22,46784,12928.00
3.30,3.22,0.02,0.90,1.22,46883,12928.00
3.30,3.22,0.02,0.90,1.23,46984,12928.00
3.30,3.22,0.02,0.90,1.20,47089,12928.00
3.30,3.22,0.02,0.90,1.22,47184,12928.00
3.30,3.22,0.02,0.90,1.23,47283,12928.00
3.30,3.22,0.02,0.90,1.23,47384,12928.00
3.30,3.22,0.02,0.90,1.22,47483,12928.00
3.30,3.22,0.02,0.90,1.23,47584,12928.00
3.30,3.22,0.02,0.90,1.22,47683,12928.00
3.30,3.22,0.02,0.90,1.23,47784,12928.00
3.30,3.22,0.02,0.90,1.22,47883,12928.00
3.30,3.22,0.02,0.90,1.22,47984,12928.00
3.30,3.22,0.02,0.90,1.22,48083,12928.00
3.30,3.22,0.02,0.90,1.23,48184,12928.00
3.30,3.22,0.02,0.90,1.23,48283,12928.00
3.30,3.22,0.02,0.90,1.23,48384,12928.00
3.30,3.22,0.02,0.90,1.23,48483,12928.00
3.30,3.22,0.02,0.90,1.23,48584,12928.00
3.30,3.22,0.02,0.91,1.23,48683,12928.00
3.30,3.22,0.02,0.90,1.23,48784,12928.00
3.30,3.22,0.02,0.90,1.23,48883,12928.00
3.30,3.22,0.02,0.90,1.22,48984,12928.00
3.30,3.22,0.02,0.91,1.23,49083,12928.00
3.30,3.22,0.02,0.91,1.22,49184,12928.00
3.30,3.22,0.02,0.91,1.23,49283,12928.00
3.30,3.22,0.02,0.91,1.22,49384,12928.00
3.30,3.22,0.02,0.91,1.23,49483,12928.00
3.30,3.22,0.02,0.91,1.23,49584,12928.00
3.30,3.22,0.02,0.91,1.23,49683,12928.00
3.30,3.22,0.02,0.91,1.23,49784,12928.00
3.30,3.22,0.02,0.91,1.23,49883,12928.00
3.30,3.22,0.02,0.91,1.22,49984,12928.00
3.30,3.22,0.02,0.91,1.23,50083,12928.00
3.30,3.22,0.02,0.91,1.22,50184,12928.00
3.30,3.22,0.02,0.91,1.20,50289,12928.00
3.30,3.22,0.02,0.91,1.22,50384,12928.00
3.30,3.22,0.02,0.91,1.23,50483,12928.00
3.30,3.22,0.02,0.91,1.22,50584,12928.00
3.30,3.22,0.02,0.91,1.23,50683,12928.00
3.30,3.22,0.02,0.91,1.23,50784,12928.00
3.30,3.22,0.02,0.91,1.23,50883,12928.00
3.30,3.22,0.02,0.91,1.23,50984,12928.00
3.30,3.22,0.02,0.91,1.23,51083,12928.00
3.30,3.22,0.02,0.91,1.22,51184,12928.00
3.30,3.22,0.02,0.91,1.23,51283,12928.00
3.30,3.22,0.02,0.91,1.23,51384,12928.00
3.30,3.22,0.02,0.91,1.23,51483,12928.00
3.30,3.22,0.02,0.91,1.22,51584,12928.00
3.30,3.22,0.02,0.91,1.23,51683,12928.00
3.30,3.22,0.02,0.91,1.22,51784,12928.00
3.30,3.22,0.02,0.91,1.23,51883,12928.00
3.30,3.22,0.02,0.91,1.22,51984,12928.00
3.30,3.22,0.02,0.91,1.23,52083,12928.00
3.30,3.22,0.02,0.92,1.22,52184,12928.00
3.30,3.22,0.02,0.92,1.23,52283,12928.00
3.30,3.22,0.02,0.92,1.22,52384,12928.00
3.30,3.22,0.02,0.92,1.23,52483,12928.00
3.30,3.22,0.02,0.91,1.23,52584,12928.00
3.30,3.22,0.02,0.92,1.23,52683,12928.00
3.30,3.22,0.02,0.92,1.22,52784,12928.00
3.30,3.22,0.02,0.92,1.23,52883,12928.00
3.30,3.22,0.02,0.92,1.22,52984,12928.00
3.30,3.22,0.02,0.92,1.23,53083,12928.00
3.30,3.22,0.02,0.92,1.22,53184,12928.00
3.30,3.22,0.02,0.92,1.23,53283,12928.00
3.30,3.22,0.02,0.92,1.22,53384,12928.00
3.30,3.22,0.02,0.91,1.21,53489,12928.00
3.30,3.22,0.02,0.92,1.23,53584,12928.00
3.30,3.22,0.02,0.92,1.23,53683,12928.00
3.30,3.22,0.02,0.92,1.23,53784,12928.00
3.30,3.22,0.02,0.92,1.23,53883,12928.00
3.30,3.22,0.02,0.92,1.22,53984,12928.00
3.30,3.22,0.02,0.92,1.23,54083,12928.00
3.30,3.22,0.02,0.92,1.22,54184,12928.00
3.30,3.22,0.02,0.92,1.23,54283,12928.00
3.30,3.22,0.02,0.92,1.22,54392,12928.00
3.30,3.22,0.02,0.92,1.23,54483,12928.00
3.30,3.22,0.02,0.92,1.22,54584,12928.00
3.30,3.22,0.02,0.92,1.23,54683,12928.00
3.30,3.22,0.02,0.92,1.23,54784,12928.00
3.30,3.22,0.02,0.92,1.23,54883,12928.00
3.30,3.22,0.02,0.92,1.23,54984,12928.00
3.30,3.22,0.02,0.92,1.23,55083,12928.00
3.30,3.22,0.02,0.92,1.22,55184,12928.00
3.30,3.22,0.02,0.92,1.23,55283,12928.00
3.30,3.22,0.02,0.92,1.23,55384,12928.00
3.30,3.22,0.02,0.92,1.23,55483,12928.00
3.30,3.22,0.02,0.92,1.23,55584,12928.00
3.30,3.22,0.02,0.92,1.24,55683,12928.00
3.30,3.22,0.02,0.92,1.23,55784,12928.00
3.30,3.22,0.02,0.92,1.23,55883,12928.00
3.30,3.22,0.02,0.92,1.22,55984,12928.00
3.30,3.22,0.02,0.92,1.23,56083,12928.00
3.30,3.22,0.02,0.92,1.22,56184,12928.00
3.30,3.22,0.02,0.92,1.23,56283,12928.00
3.30,3.22,0.02,0.92,1.22,56384,12928.00
3.30,3.22,0.03,0.92,1.23,56483,12928.00
3.30,3.22,0.02,0.92,1.22,56584,12928.00
3.30,3.22,0.02,0.91,1.21,56689,12928.00
3.30,3.22,0.02,0.92,1.23,56784,12928.00
3.30,3.22,0.02,0.92,1.23,56883,12928.00
3.30,3.22,0.02,0.92,1.23,56984,12928.00
3.30,3.22,0.02,0.92,1.23,57083,12928.00
3.30,3.22,0.02,0.92,1.22,57184,12928.00
3.30,3.22,0.02,0.92,1.23,57283,12928.00
3.30,3.22,0.02,0.92,1.23,57385,12928.00
3.30,3.22,0.02,0.92,1.23,57483,12928.00
3.30,3.22,0.02,0.92,1.23,57584,12928.00
3.30,3.22,0.02,0.92,1.23,57683,12928.00
3.30,3.22,0.02,0.92,1.23,57784,12928.00
3.30,3.22,0.02,0.92,1.23,57883,12928.00
3.30,3.22,0.02,0.92,1.23,57984,12928.00
3.30,3.22,0.02,0.92,1.23,58083,12928.00
3.30,3.22,0.02,0.92,1.23,58184,12928.00
3.30,3.22,0.02,0.92,1.23,58283,12928.00
3.30,3.22,0.02,0.92,1.23,58384,12928.00
3.30,3.22,0.02,0.92,1.23,58483,12928.00
3.30,3.22,0.02,0.92,1.23,58584,12928.00
3.30,3.22,0.02,0.92,1.23,58683,12928.00
3.30,3.22,0.02,0.92,1.23,58784,12928.00
3.30,3.22,0.02,0.92,1.24,58883,12928.00
3.30,3.22,0.02,0.92,1.23,58984,12928.00
3.30,3.22,0.02,0.92,1.24,59083,12928.00
3.30,3.22,0.02,0.92,1.23,59184,12928.00
3.30,3.22,0.02,0.92,1.23,59283,12928.00
3.30,3.22,0.02,0.92,1.22,59384,12928.00
3.30,3.22,0.02,0.92,1.23,59483,12928.00
3.30,3.22,0.02,0.91,1.23,59584,12928.00
3.30,3.22,0.02,0.92,1.23,59683,12928.00
3.30,3.22,0.02,0.92,1.23,59784,12928.00
3.30,3.22,0.02,0.92,1.20,59889,12928.00
3.30,3.22,0.02,0.92,1.23,59984,12928.00
3.30,3.22,0.02,0.92,1.24,60083,12928.00
3.30,3.22,0.02,0.92,1.23,60184,12928.00
3.30,3.22,0.02,0.92,1.24,60283,12928.00
3.30,3.22,0.02,0.92,1.23,60384,12928.00
3.30,3.22,0.02,0.92,1.24,60483,12928.00
3.30,3.22,0.02,0.92,1.23,60584,12928.00
3.30,3.22,0.02,0.92,1.24,60683,12928.00
3.30,3.22,0.02,0.92,1.23,60784,12928.00
3.30,3.22,0.03,0.92,1.24,60883,12928.00
3.30,3.22,0.02,0.92,1.23,60984,12928.00
3.30,3.22,0.02,0.92,1.24,61083,12928.00
3.30,3.22,0.02,0.92,1.24,61184,12928.00
3.30,3.22,0.02,0.82,0.96,61540,12928.00
3.30,3.22,0.02,0.74,0.95,61831,12928.00
3.30,3.22,0.02,0.72,0.98,62115,12928.00
3.30,3.22,0.02,0.75,1.18,62168,12928.00
3.30,3.22,0.02,0.79,1.22,62267,12928.00
